,time,gap,best_int_solution,best_upper_bound,number_nodes,number_iterat,status
120_0.25_0.5-3,10.216249942779541,0.0,230,230.0,6783,100507,integer optimal solution
120_0.25_0.5-4,4.236621856689453,0.0,222,222.0,0,2014,integer optimal solution
120_0.25_0.75-0,2150.997636079788,3.7558685446133486,213,204.9999999999697,1623840,17551874,memory limit exceeded
120_0.25_0.75-1,10.096104860305786,0.0,236,236.0,0,2026,integer optimal solution
120_0.25_0.75-2,54.22823119163513,0.0,203,203.00000000000034,68988,746840,integer optimal solution
120_0.25_0.75-3,6.493377923965454,0.0,242,242.0,0,1532,integer optimal solution
120_0.25_0.75-4,7.039118051528931,0.0,192,192.0,0,1688,integer optimal solution
120_0.5_0.25-0,9.963682889938354,0.0,66,66.0,0,3303,integer optimal solution
120_0.5_0.25-1,1560.243054151535,7.954545454536334,88,81.00000000000007,1742753,13573959,memory limit exceeded
120_0.5_0.25-2,7.4861719608306885,0.0,78,78.0,0,3318,integer optimal solution
120_0.5_0.25-3,9.656784057617188,0.0,73,73.0,0,3672,integer optimal solution
120_0.5_0.25-4,9.794651985168457,0.0,80,80.0,0,3382,integer optimal solution
120_0.5_0.5-0,38.80832505226135,0.0,65,65.0,0,3962,integer optimal solution
120_0.5_0.5-1,58.00456190109253,0.0,72,72.00000000000001,204143,5039787,integer optimal solution
120_0.5_0.5-2,27.152045011520386,0.0,51,51.0,0,4466,integer optimal solution
120_0.5_0.5-3,7200.011367082596,1.5151515151491548,66,65.00000000000004,31025833,310841357,time limit exceeded
120_0.5_0.5-4,7208.025060892105,4.347826086950221,69,66.0,4209592,47687558,time limit exceeded
120_0.5_0.75-0,48.35343599319458,0.0,54,54.0,0,3663,integer optimal solution
120_0.5_0.75-1,39.98073077201843,0.0,58,58.0,0,2720,integer optimal solution
120_0.5_0.75-2,66.20016503334045,0.0,80,80.0,6,9000,integer optimal solution
120_0.5_0.75-3,195.5388150215149,0.0,68,68.0,159081,1954305,integer optimal solution
120_0.5_0.75-4,64.56325101852417,0.0,76,76.0,0,5478,integer optimal solution
120_0.75_0.25-0,24.96351718902588,0.0,38,38.0,0,4418,integer optimal solution
120_0.75_0.25-1,36.92562413215637,0.0,49,49.0,13289,179651,integer optimal solution
120_0.75_0.25-2,20.16834306716919,0.0,32,32.0,0,3829,integer optimal solution
120_0.75_0.25-3,25.594709873199463,0.0,37,37.0,0,3691,integer optimal solution
120_0.75_0.25-4,33.84030103683472,0.0,36,36.0,7394,34510,integer optimal solution
120_0.75_0.5-0,55.983789920806885,0.0,34,34.0,0,3932,integer optimal solution
120_0.75_0.5-1,54.047465801239014,0.0,32,32.0,0,4369,integer optimal solution
120_0.75_0.5-2,7200.010012149811,3.448275862057075,29,28.0,32281150,312561250,time limit exceeded
120_0.75_0.5-3,53.242435932159424,0.0,31,31.0,0,2711,integer optimal solution
120_0.75_0.5-4,56.13618588447571,0.0,33,33.0,0,3537,integer optimal solution
120_0.75_0.75-0,221.83448696136475,0.0,32,32.0,599406,3641868,integer optimal solution
120_0.75_0.75-1,161.91648411750793,0.0,37,37.0,0,6040,integer optimal solution
120_0.75_0.75-2,132.49356293678284,0.0,36,36.0,0,3915,integer optimal solution
120_0.75_0.75-3,7201.752995014191,5.714285714269388,35,33.0,11426577,80439269,time limit exceeded
120_0.75_0.75-4,141.10437202453613,0.0,37,37.0,0,4382,integer optimal solution
