,time,gap,best_int_solution,best_upper_bound,number_nodes,number_iterat,status
30_0.5_8-2,0.01721501350402832,0.0,108,108.0,0,76,integer optimal solution
30_0.5_8-3,0.04781913757324219,0.0,70,70.0,0,148,integer optimal solution
30_0.5_8-4,0.020184993743896484,0.0,114,114.0,0,57,integer optimal solution
30_0.75_2-0,0.027844905853271484,0.0,91,91.0,0,138,integer optimal solution
30_0.75_2-1,0.07843303680419922,0.0,76,76.0,0,176,integer optimal solution
30_0.75_2-2,0.030498981475830078,0.0,88,88.0,0,192,integer optimal solution
30_0.75_2-3,0.05652904510498047,0.0,56,56.0,0,198,integer optimal solution
30_0.75_2-4,0.066864013671875,0.0,49,49.0,0,291,integer optimal solution
30_0.75_4-0,0.043788909912109375,0.0,68,68.0,0,156,integer optimal solution
30_0.75_4-1,0.05571699142456055,0.0,70,70.0,0,175,integer optimal solution
30_0.75_4-2,0.13716721534729004,0.0,107,107.0,0,352,integer optimal solution
30_0.75_4-3,0.0325160026550293,0.0,82,82.0,0,185,integer optimal solution
30_0.75_4-4,0.029972076416015625,0.0,64,64.0,0,126,integer optimal solution
30_0.75_8-0,0.048258066177368164,0.0,85,85.0,0,93,integer optimal solution
30_0.75_8-1,0.029886960983276367,0.0,55,55.0,0,72,integer optimal solution
30_0.75_8-2,0.03979802131652832,0.0,45,45.0,0,119,integer optimal solution
30_0.75_8-3,0.028736114501953125,0.0,58,58.0,0,94,integer optimal solution
30_0.75_8-4,0.023723125457763672,0.0,91,91.0,0,86,integer optimal solution
60_0.25_2-0,0.04946303367614746,0.0,196,196.0,0,477,integer optimal solution
60_0.25_2-1,0.07521319389343262,0.0,202,202.0,0,319,integer optimal solution
60_0.25_2-2,0.10068488121032715,0.0,250,250.0,0,353,integer optimal solution
60_0.25_2-3,0.09326601028442383,0.0,228,228.0,0,507,integer optimal solution
60_0.25_2-4,0.22416305541992188,0.0,306,306.0,274,2526,integer optimal solution
60_0.25_4-0,0.0505979061126709,0.0,225,225.0,0,209,integer optimal solution
60_0.25_4-1,0.04790806770324707,0.0,216,216.0,0,187,integer optimal solution
60_0.25_4-2,0.03616595268249512,0.0,315,315.0,0,201,integer optimal solution
60_0.25_4-3,0.1524209976196289,0.0,246,246.0,334,2465,integer optimal solution
60_0.25_4-4,0.15445399284362793,0.0,198,198.0,0,378,integer optimal solution
60_0.25_8-0,0.19508886337280273,0.0,246,246.0,0,371,integer optimal solution
60_0.25_8-1,2.3482329845428467,0.0,214,214.0,25259,207954,integer optimal solution
60_0.25_8-2,0.04510498046875,0.0,200,200.0,0,123,integer optimal solution
60_0.25_8-3,0.03756999969482422,0.0,233,233.0,0,140,integer optimal solution
60_0.25_8-4,0.03483700752258301,0.0,262,262.0,0,149,integer optimal solution
60_0.5_2-0,0.07669591903686523,0.0,99,99.0,0,396,integer optimal solution
60_0.5_2-1,0.3778669834136963,0.0,106,106.0,2169,15655,integer optimal solution
60_0.5_2-2,0.07638096809387207,0.0,104,104.0,0,363,integer optimal solution
60_0.5_2-3,0.11030793190002441,0.0,104,104.0,0,530,integer optimal solution
60_0.5_2-4,7.683779954910278,0.0,89,89.0,69716,494990,integer optimal solution
60_0.5_4-0,0.15915918350219727,0.0,137,137.0,0,355,integer optimal solution
60_0.5_4-1,0.41881704330444336,0.0,130,130.0,3586,26007,integer optimal solution
60_0.5_4-2,0.23643898963928223,0.0,87,87.0,0,560,integer optimal solution
60_0.5_4-3,0.5785729885101318,0.0,98,98.0,1793,15963,integer optimal solution
60_0.5_4-4,0.0911870002746582,0.0,106,106.0,0,399,integer optimal solution
60_0.5_8-0,0.11882209777832031,0.0,147,147.0,0,239,integer optimal solution
60_0.5_8-1,0.1299118995666504,0.0,67,67.0,0,277,integer optimal solution
60_0.5_8-2,0.06651592254638672,0.0,104,104.0,0,215,integer optimal solution
60_0.5_8-3,0.06773614883422852,0.0,79,79.0,0,209,integer optimal solution
60_0.5_8-4,0.0628049373626709,0.0,127,127.0,0,206,integer optimal solution
60_0.75_2-0,0.19957399368286133,0.0,50,50.0,0,626,integer optimal solution
60_0.75_2-1,0.16722512245178223,0.0,39,39.0,0,577,integer optimal solution
60_0.75_2-2,0.38130617141723633,0.0,70,70.0,365,2477,integer optimal solution
60_0.75_2-3,0.13364291191101074,0.0,77,77.0,0,507,integer optimal solution
60_0.75_2-4,0.1619720458984375,0.0,40,40.0,0,514,integer optimal solution
60_0.75_4-0,0.11737489700317383,0.0,54,54.0,0,332,integer optimal solution
60_0.75_4-1,0.10478591918945312,0.0,55,55.0,0,394,integer optimal solution
60_0.75_4-2,0.23483490943908691,0.0,45,45.0,0,680,integer optimal solution
60_0.75_4-3,0.13869380950927734,0.0,60,60.0,0,425,integer optimal solution
60_0.75_4-4,0.13675999641418457,0.0,43,43.0,0,353,integer optimal solution
60_0.75_8-0,0.8555769920349121,0.0,46,46.0,4499,33630,integer optimal solution
60_0.75_8-1,0.11856222152709961,0.0,40,40.0,0,250,integer optimal solution
60_0.75_8-2,0.3223280906677246,0.0,55,55.0,3175,17919,integer optimal solution
60_0.75_8-3,0.5662519931793213,0.0,74,74.0,1905,14224,integer optimal solution
60_0.75_8-4,0.10160398483276367,0.0,48,48.0,0,270,integer optimal solution
90_0.25_2-0,0.23283910751342773,0.0,199,199.0,0,833,integer optimal solution
90_0.25_2-1,0.6029109954833984,0.0,202,202.0,2757,23511,integer optimal solution
90_0.25_2-2,0.7805280685424805,0.0,199,199.0,4357,32593,integer optimal solution
90_0.25_2-3,0.19203495979309082,0.0,191,191.0,0,682,integer optimal solution
90_0.25_2-4,0.2670707702636719,0.0,210,210.0,0,1090,integer optimal solution
90_0.25_4-0,0.11180615425109863,0.0,208,208.0,0,498,integer optimal solution
90_0.25_4-1,0.47200512886047363,0.0,228,228.0,2574,20072,integer optimal solution
90_0.25_4-2,0.11693596839904785,0.0,197,197.0,0,421,integer optimal solution
90_0.25_4-3,0.6315391063690186,0.0,212,212.0,524,4964,integer optimal solution
90_0.25_4-4,0.1270439624786377,0.0,206,206.0,0,468,integer optimal solution
90_0.25_8-0,13.789886951446533,0.0,164,164.0,93410,725362,integer optimal solution
90_0.25_8-1,0.3042459487915039,0.0,218,218.0,620,4046,integer optimal solution
90_0.25_8-2,0.15511679649353027,0.0,196,196.0,0,327,integer optimal solution
90_0.25_8-3,0.11160898208618164,0.0,197,197.0,0,269,integer optimal solution
90_0.25_8-4,0.1416029930114746,0.0,187,187.0,0,329,integer optimal solution
90_0.5_2-0,0.22442889213562012,0.0,72,72.0,0,979,integer optimal solution
90_0.5_2-1,0.41972899436950684,0.0,80,80.0,0,1407,integer optimal solution
90_0.5_2-2,0.2863759994506836,0.0,65,65.0,0,1031,integer optimal solution
90_0.5_2-3,0.2192981243133545,0.0,108,108.0,0,1043,integer optimal solution
90_0.5_2-4,0.20804190635681152,0.0,70,70.0,0,849,integer optimal solution
90_0.5_4-0,0.1425011157989502,0.0,93,93.0,0,622,integer optimal solution
90_0.5_4-1,0.18444204330444336,0.0,73,73.0,0,717,integer optimal solution
90_0.5_4-2,0.4791290760040283,0.0,109,109.0,0,722,integer optimal solution
90_0.5_4-3,0.14738798141479492,0.0,84,84.0,0,565,integer optimal solution
90_0.5_4-4,0.15690302848815918,0.0,75,75.0,0,663,integer optimal solution
90_0.5_8-0,0.18042922019958496,0.0,71,71.0,0,461,integer optimal solution
90_0.5_8-1,0.4770529270172119,0.0,99,99.0,0,621,integer optimal solution
90_0.5_8-2,1.3123741149902344,0.0,93,93.0,7669,60518,integer optimal solution
90_0.5_8-3,0.4903299808502197,0.0,73,73.0,33,1093,integer optimal solution
90_0.5_8-4,0.25444817543029785,0.0,57,57.0,0,407,integer optimal solution
90_0.75_2-0,0.7541990280151367,0.0,46,46.0,56,1962,integer optimal solution
90_0.75_2-1,0.24236679077148438,0.0,63,63.0,0,1134,integer optimal solution
90_0.75_2-2,0.3314189910888672,0.0,42,42.0,0,1356,integer optimal solution
90_0.75_2-3,0.7894248962402344,0.0,41,41.0,487,6150,integer optimal solution
90_0.75_2-4,0.6545591354370117,0.0,42,42.0,55,2076,integer optimal solution
90_0.75_4-0,0.2243189811706543,0.0,44,44.0,0,763,integer optimal solution
90_0.75_4-1,0.26703906059265137,0.0,36,36.0,0,742,integer optimal solution
90_0.75_4-2,0.5102319717407227,0.0,34,34.0,0,867,integer optimal solution
90_0.75_4-3,0.37189817428588867,0.0,29,29.0,0,1064,integer optimal solution
90_0.75_4-4,0.28937292098999023,0.0,37,37.0,0,849,integer optimal solution
90_0.75_8-0,0.3252580165863037,0.0,45,45.0,0,634,integer optimal solution
90_0.75_8-1,0.32790279388427734,0.0,33,33.0,0,480,integer optimal solution
90_0.75_8-2,0.75484299659729,0.0,44,44.0,230,2588,integer optimal solution
90_0.75_8-3,0.45841407775878906,0.0,35,35.0,0,622,integer optimal solution
90_0.75_8-4,0.2548370361328125,0.0,34,34.0,0,514,integer optimal solution
120_0.25_2-0,0.4099118709564209,0.0,184,184.0,0,1369,integer optimal solution
120_0.25_2-1,0.5711171627044678,0.0,194,194.0,119,2371,integer optimal solution
120_0.25_2-2,0.5933060646057129,0.0,150,150.0,61,2073,integer optimal solution
120_0.25_2-3,0.21738600730895996,0.0,179,179.0,0,808,integer optimal solution
120_0.25_2-4,0.21659016609191895,0.0,228,228.0,0,904,integer optimal solution
120_0.25_4-0,0.6614441871643066,0.0,218,218.0,524,6840,integer optimal solution
120_0.25_4-1,0.3439059257507324,0.0,146,146.0,0,768,integer optimal solution
120_0.25_4-2,0.8170640468597412,0.0,236,236.0,2607,25646,integer optimal solution
120_0.25_4-3,0.5934221744537354,0.0,221,221.0,111,1974,integer optimal solution
120_0.25_4-4,7201.941910028458,1.9736842105304402,152,148.99999999999176,5024262,60222951,time limit exceeded
120_0.25_8-0,0.16150712966918945,0.0,239,239.0,0,468,integer optimal solution
120_0.25_8-1,0.33550000190734863,0.0,186,186.0,25,702,integer optimal solution
120_0.25_8-2,0.48012590408325195,0.0,188,188.0,0,683,integer optimal solution
120_0.25_8-3,0.2005479335784912,0.0,185,185.0,0,437,integer optimal solution
120_0.25_8-4,0.5040960311889648,0.0,155,155.0,1425,13293,integer optimal solution
120_0.5_2-0,1.0228259563446045,0.0,69,69.0,1454,8141,integer optimal solution
120_0.5_2-1,0.2819521427154541,0.0,60,60.0,0,1799,integer optimal solution
120_0.5_2-2,0.5364120006561279,0.0,59,59.0,0,1718,integer optimal solution
120_0.5_2-3,0.5368959903717041,0.0,75,75.0,0,2298,integer optimal solution
120_0.5_2-4,0.7761530876159668,0.0,58,58.0,0,2080,integer optimal solution
120_0.5_4-0,0.24954700469970703,0.0,99,99.0,0,974,integer optimal solution
120_0.5_4-1,0.9658401012420654,0.0,72,72.0,0,1326,integer optimal solution
120_0.5_4-2,0.227524995803833,0.0,71,71.0,0,960,integer optimal solution
120_0.5_4-3,0.37306785583496094,0.0,85,85.0,0,965,integer optimal solution
120_0.5_4-4,0.39476704597473145,0.0,74,74.0,0,888,integer optimal solution
120_0.5_8-0,862.8654811382294,0.0,62,62.0,15972147,86672817,integer optimal solution
120_0.5_8-1,0.4773430824279785,0.0,81,81.0,0,637,integer optimal solution
120_0.5_8-2,1.7671639919281006,0.0,77,77.0,718,9814,integer optimal solution
120_0.5_8-3,0.32526302337646484,0.0,49,49.0,0,614,integer optimal solution
120_0.5_8-4,366.77680683135986,0.0,52,52.0,5826328,31205416,integer optimal solution
120_0.75_2-0,0.693850040435791,0.0,21,21.0,0,2478,integer optimal solution
120_0.75_2-1,0.5323619842529297,0.0,25,25.0,0,2127,integer optimal solution
120_0.75_2-2,60.248186111450195,0.0,34,34.0,798299,5896412,integer optimal solution
120_0.75_2-3,0.6376779079437256,0.0,35,35.0,0,2406,integer optimal solution
120_0.75_2-4,0.6629199981689453,0.0,37,37.0,0,3119,integer optimal solution
120_0.75_4-0,0.5442547798156738,0.0,15,15.0,0,1343,integer optimal solution
120_0.75_4-1,75.44298219680786,0.0,30,30.0,1246647,8818811,integer optimal solution
120_0.75_4-2,0.583686113357544,0.0,23,23.0,0,1558,integer optimal solution
120_0.75_4-3,0.5594851970672607,0.0,33,33.0,0,1187,integer optimal solution
120_0.75_4-4,0.5870959758758545,0.0,23,23.0,0,1431,integer optimal solution
120_0.75_8-0,0.5043430328369141,0.0,36,36.0,0,1035,integer optimal solution
120_0.75_8-1,0.4552001953125,0.0,29,29.0,0,813,integer optimal solution
120_0.75_8-2,1.407958984375,0.0,38,38.0,13558,77223,integer optimal solution
120_0.75_8-3,0.5696120262145996,0.0,35,35.0,0,835,integer optimal solution
120_0.75_8-4,0.9362049102783203,0.0,30,30.0,0,825,integer optimal solution
150_0.25_2-0,0.5063910484313965,0.0,169,169.0,0,1621,integer optimal solution
150_0.25_2-1,0.2667579650878906,0.0,163,163.0,0,1411,integer optimal solution
150_0.25_2-2,0.5657370090484619,0.0,196,196.0,0,1470,integer optimal solution
150_0.25_2-3,0.46669697761535645,0.0,206,206.0,0,1529,integer optimal solution
150_0.25_2-4,14.195224046707153,0.0,162,162.0,95767,1003730,integer optimal solution
150_0.25_4-0,0.6820240020751953,0.0,160,160.0,0,1803,integer optimal solution
150_0.25_4-1,0.696073055267334,0.0,183,183.0,186,4281,integer optimal solution
150_0.25_4-2,2.2302310466766357,0.0,131,131.0,15517,82165,integer optimal solution
150_0.25_4-3,1.6714518070220947,0.0,221,221.0,3773,34479,integer optimal solution
150_0.25_4-4,0.2894480228424072,0.0,156,156.0,0,894,integer optimal solution
150_0.25_8-0,0.482147216796875,0.0,144,144.0,0,742,integer optimal solution
150_0.25_8-1,0.3366389274597168,0.0,192,192.0,0,675,integer optimal solution
150_0.25_8-2,0.19430279731750488,0.0,192,192.0,0,740,integer optimal solution
150_0.25_8-3,589.1294250488281,0.0,171,171.0,2255650,18043965,integer optimal solution
150_0.25_8-4,0.7959120273590088,0.0,186,186.0,1241,10794,integer optimal solution
150_0.5_2-0,2.2595279216766357,0.0,52,52.0,909,16843,integer optimal solution
150_0.5_2-1,0.5799431800842285,0.0,71,71.0,0,3067,integer optimal solution
150_0.5_2-2,2.022836923599243,0.0,53,53.0,16530,95412,integer optimal solution
150_0.5_2-3,0.7100620269775391,0.0,61,61.0,0,3170,integer optimal solution
150_0.5_2-4,0.6374640464782715,0.0,58,58.0,0,2930,integer optimal solution
150_0.5_4-0,0.5961740016937256,0.0,51,51.0,0,1334,integer optimal solution
150_0.5_4-1,0.5968461036682129,0.0,42,42.0,0,1375,integer optimal solution
150_0.5_4-2,1.031167984008789,0.0,70,70.0,0,1569,integer optimal solution
150_0.5_4-3,3.444817066192627,0.0,57,57.0,5923,62873,integer optimal solution
150_0.5_4-4,1.0348949432373047,0.0,55,55.0,0,1745,integer optimal solution
150_0.5_8-0,0.5072197914123535,0.0,39,39.0,0,1156,integer optimal solution
150_0.5_8-1,0.5027530193328857,0.0,62,62.0,0,859,integer optimal solution
150_0.5_8-2,1.1232619285583496,0.0,53,53.0,17,1428,integer optimal solution
150_0.5_8-3,7200.007894992828,1.2499999999995033,80,78.99999999999915,146207837,347098276,time limit exceeded
150_0.5_8-4,0.40459299087524414,0.0,74,74.0,0,873,integer optimal solution
150_0.75_2-0,7223.695837020874,5.263157894709142,19,18.0,12427209,120151251,time limit exceeded
150_0.75_2-1,0.8986680507659912,0.0,14,14.0,0,2102,integer optimal solution
150_0.75_2-2,0.925029993057251,0.0,24,24.0,0,2194,integer optimal solution
150_0.75_2-3,1.0277061462402344,0.0,32,32.0,0,2716,integer optimal solution
150_0.75_2-4,7206.5795221328735,4.545454545433884,22,21.0,15578963,168981333,time limit exceeded
150_0.75_4-0,0.7843208312988281,0.0,14,14.0,0,2414,integer optimal solution
150_0.75_4-1,0.9305651187896729,0.0,24,24.0,0,1853,integer optimal solution
150_0.75_4-2,0.922421932220459,0.0,20,20.0,0,1887,integer optimal solution
150_0.75_4-3,0.8983309268951416,0.0,20,20.0,0,1811,integer optimal solution
150_0.75_4-4,0.8480968475341797,0.0,25,25.0,0,1887,integer optimal solution
150_0.75_8-0,0.810513973236084,0.0,15,15.0,0,1438,integer optimal solution
150_0.75_8-1,0.9935970306396484,0.0,19,19.0,0,923,integer optimal solution
150_0.75_8-2,7200.02649307251,3.2258064516024976,31,30.0,38036534,319740935,time limit exceeded
150_0.75_8-3,0.5308899879455566,0.0,19,19.0,0,924,integer optimal solution
150_0.75_8-4,0.771873950958252,0.0,17,17.0,0,1076,integer optimal solution
